locus_tag	ftype	length_bp	gene	EC_number	COG	product
OCMBFCID_03374	CDS	828	dkgA	1.1.1.274	COG0656	2,5-diketo-D-gluconic acid reductase A
OCMBFCID_03375	CDS	927				hypothetical protein
OCMBFCID_03376	CDS	258	lpp_2		COG4238	Major outer membrane prolipoprotein Lpp
OCMBFCID_03377	CDS	2220	rimO_2	2.8.4.4		Ribosomal protein S12 methylthiotransferase RimO
OCMBFCID_03378	CDS	1413	ftsP		COG2132	Cell division protein FtsP
OCMBFCID_03379	CDS	738	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
OCMBFCID_03380	CDS	2259	parC	5.99.1.3	COG0188	DNA topoisomerase 4 subunit A
OCMBFCID_03381	CDS	1608	ygiS		COG4166	putative deoxycholate-binding periplasmic protein YgiS
OCMBFCID_03382	CDS	396	mqsA		COG1396	Antitoxin MqsA
OCMBFCID_03383	CDS	297	mqsR	3.1.-.-		mRNA interferase toxin MqsR
OCMBFCID_03384	CDS	483	sbmC_2			DNA gyrase inhibitor
OCMBFCID_03385	CDS	393	ygiW_2		COG3111	Protein YgiW
OCMBFCID_03386	CDS	660	qseB			Transcriptional regulatory protein QseB
OCMBFCID_03387	CDS	1350	qseC	2.7.13.3		Sensor protein QseC
OCMBFCID_03388	CDS	582	mdaB		COG2249	Modulator of drug activity B
OCMBFCID_03389	CDS	315	ygiN	1.-.-.-	COG1359	putative quinol monooxygenase YgiN
OCMBFCID_03390	CDS	1893	parE	5.99.1.3	COG0187	DNA topoisomerase 4 subunit B
OCMBFCID_03391	CDS	582				hypothetical protein
OCMBFCID_03392	CDS	828	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
OCMBFCID_03393	CDS	423				hypothetical protein
OCMBFCID_03394	CDS	630	nudF	3.6.1.13		ADP-ribose pyrophosphatase
OCMBFCID_03395	CDS	1482	tolC		COG1538	Outer membrane protein TolC
OCMBFCID_03396	CDS	672				hypothetical protein
OCMBFCID_03397	CDS	1161	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
OCMBFCID_03398	CDS	1797	assT	2.8.2.22		Arylsulfate sulfotransferase AssT
OCMBFCID_03399	CDS	669	dsbL		COG0526	Thiol:disulfide interchange protein DsbL
OCMBFCID_03400	CDS	672	dsbI		COG1495	Protein-disulfide oxidoreductase DsbI
OCMBFCID_03401	CDS	816	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
OCMBFCID_03402	CDS	774	zupT		COG0428	Zinc transporter ZupT
OCMBFCID_03403	CDS	171				hypothetical protein
OCMBFCID_03404	CDS	654	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
OCMBFCID_03405	CDS	300	yqiC		COG2960	putative protein YqiC
OCMBFCID_03406	CDS	201	glgS			Surface composition regulator
OCMBFCID_03407	CDS	630	yqiJ			Inner membrane protein YqiJ
OCMBFCID_03408	CDS	1662	yqiK		COG2268	Inner membrane protein YqiK
OCMBFCID_03409	CDS	1434	hldE		COG2870	Bifunctional protein HldE
OCMBFCID_03410	CDS	2841	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
OCMBFCID_03411	CDS	1302	ygiF	3.6.1.25	COG3025	Inorganic triphosphatase
OCMBFCID_03412	CDS	621				hypothetical protein
OCMBFCID_03413	CDS	1239	cca		COG0617	Multifunctional CCA protein
OCMBFCID_03414	CDS	822	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
OCMBFCID_03415	CDS	369	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
OCMBFCID_03416	CDS	618	plsY	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
OCMBFCID_03417	CDS	933	dmlR_4			HTH-type transcriptional regulator DmlR
OCMBFCID_03418	CDS	912	ttdA	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
OCMBFCID_03419	CDS	606	ttdB	4.2.1.32	COG1838	L(+)-tartrate dehydratase subunit beta
OCMBFCID_03420	CDS	1464	ttdT_2		COG0471	L-tartrate/succinate antiporter
OCMBFCID_03421	CDS	1014	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
OCMBFCID_03422	CDS	216	rpsU		COG0828	30S ribosomal protein S21
OCMBFCID_03423	CDS	1746	dnaG	2.7.7.-	COG0358	DNA primase
OCMBFCID_03424	CDS	1842	rpoD		COG0568	RNA polymerase sigma factor RpoD
OCMBFCID_03425	CDS	507	mug	3.2.2.28	COG3663	G/U mismatch-specific DNA glycosylase
OCMBFCID_03426	tRNA	76				tRNA-Met(cat)
OCMBFCID_03427	CDS	765	yqjH	1.16.1.9	COG2375	NADPH-dependent ferric-chelate reductase
OCMBFCID_03428	CDS	624	yqjI		COG1695	Transcriptional regulator YqjI
OCMBFCID_03429	CDS	1521	aer		COG0840	Aerotaxis receptor
OCMBFCID_03430	CDS	1491	patA	2.6.1.82	COG4992	Putrescine aminotransferase
OCMBFCID_03431	CDS	333	ygjH		COG0073	tRNA-binding protein YgjH
OCMBFCID_03432	CDS	984	lacR		COG1609	HTH-type transcriptional regulator LacR
OCMBFCID_03433	CDS	3093	ebgA	3.2.1.23	COG3250	Evolved beta-galactosidase subunit alpha
OCMBFCID_03434	CDS	450	ebgC		COG2731	Evolved beta-galactosidase subunit beta
OCMBFCID_03435	CDS	1434	ygjI		COG0531	Inner membrane transporter YgjI
OCMBFCID_03436	CDS	1071				hypothetical protein
OCMBFCID_03437	CDS	2352	ygjK	3.2.1.-		Glucosidase YgjK
OCMBFCID_03438	CDS	2019	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
OCMBFCID_03439	CDS	417	higA		COG5499	Antitoxin HigA
OCMBFCID_03440	CDS	315	higB_2	3.1.-.-	COG4680	mRNA interferase toxin HigB
OCMBFCID_03441	CDS	1137	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
OCMBFCID_03442	CDS	504	ygjP	3.6.1.-	COG1451	UTP pyrophosphatase
OCMBFCID_03443	CDS	684				hypothetical protein
OCMBFCID_03444	CDS	987	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
OCMBFCID_03445	CDS	966	alx		COG0861	Putative membrane-bound redox modulator Alx
OCMBFCID_03446	CDS	255				hypothetical protein
OCMBFCID_03447	CDS	1245	sstT		COG3633	Serine/threonine transporter SstT
OCMBFCID_03448	CDS	552	ygjV			Inner membrane protein YgjV
OCMBFCID_03449	CDS	1488	uxaA	4.2.1.7	COG2721	Altronate dehydratase
OCMBFCID_03450	CDS	1413	uxaC	5.3.1.12	COG1904	Uronate isomerase
OCMBFCID_03451	CDS	1299	exuT_2			Hexuronate transporter
OCMBFCID_03452	CDS	777	lldR_1		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
OCMBFCID_03453	CDS	663	yqjA		COG0586	Inner membrane protein YqjA
OCMBFCID_03454	CDS	384	mzrA			Modulator protein MzrA
OCMBFCID_03455	CDS	369	yqjC			Protein YqjC
OCMBFCID_03456	CDS	306	yqjD		COG4575	putative protein YqjD
OCMBFCID_03457	CDS	405	yqjE		COG5393	Inner membrane protein YqjE
OCMBFCID_03458	CDS	300				hypothetical protein
OCMBFCID_03459	CDS	483	yqjF		COG2259	Inner membrane protein YqjF
OCMBFCID_03460	CDS	987	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
OCMBFCID_03461	CDS	366	yhaH		COG3152	Inner membrane protein YhaH
OCMBFCID_03462	CDS	357	yhaI		COG3152	Inner membrane protein YhaI
OCMBFCID_03463	CDS	897	yhaJ_2			HTH-type transcriptional regulator YhaJ
OCMBFCID_03464	CDS	702	yhaK		COG1741	Pirin-like protein YhaK
OCMBFCID_03465	CDS	165				hypothetical protein
OCMBFCID_03466	CDS	1311				hypothetical protein
OCMBFCID_03467	CDS	1332	dlsT		COG0814	putative serine transporter
OCMBFCID_03468	CDS	1365	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
OCMBFCID_03469	CDS	390	tdcF	3.5.4.-	COG0251	Putative reactive intermediate deaminase TdcF
OCMBFCID_03470	CDS	2295	tdcE	2.3.1.-	COG1882	PFL-like enzyme TdcE
OCMBFCID_03471	CDS	1209	tdcD	2.7.2.15	COG0282	Propionate kinase
OCMBFCID_03472	CDS	1332	tdcC		COG0814	Threonine/serine transporter TdcC
OCMBFCID_03473	CDS	990	tdcB	4.3.1.19	COG1171	L-threonine dehydratase catabolic TdcB
OCMBFCID_03474	CDS	939	tsaR_2			HTH-type transcriptional regulator TsaR
OCMBFCID_03475	CDS	345				hypothetical protein
OCMBFCID_03476	CDS	540				hypothetical protein
OCMBFCID_03477	CDS	1188				hypothetical protein
OCMBFCID_03478	CDS	1146	garK	2.7.1.165	COG1929	Glycerate 2-kinase
OCMBFCID_03479	CDS	891	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
OCMBFCID_03480	CDS	771	garL	4.1.2.20	COG3836	5-keto-4-deoxy-D-glucarate aldolase
OCMBFCID_03481	CDS	1335	garP			putative galactarate transporter
OCMBFCID_03482	CDS	1572	garD	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
OCMBFCID_03483	CDS	336	prlF		COG2002	Antitoxin PrlF
OCMBFCID_03484	CDS	465	yhaV	3.1.-.-		Ribonuclease toxin YhaV
OCMBFCID_03485	CDS	810	srlR_4		COG1349	Glucitol operon repressor
OCMBFCID_03486	CDS	1281	kbaZ		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit KbaZ
OCMBFCID_03487	CDS	474	levE	2.7.1.202	COG3444	PTS system fructose-specific EIIB component
OCMBFCID_03488	CDS	780	agaC_1		COG3715	N-acetylgalactosamine permease IIC component 1
OCMBFCID_03489	CDS	879	manZ_2		COG3716	PTS system mannose-specific EIID component
OCMBFCID_03490	CDS	435	manX_2	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
OCMBFCID_03491	CDS	1134	agaA	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
OCMBFCID_03492	CDS	1155	agaS	3.5.99.-	COG2222	Putative D-galactosamine-6-phosphate deaminase AgaS
OCMBFCID_03493	CDS	861	kbaY_1	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit KbaY
OCMBFCID_03494	CDS	477	sorB_1	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
OCMBFCID_03495	CDS	804	agaC_2		COG3715	N-acetylgalactosamine permease IIC component 1
OCMBFCID_03496	CDS	792	manZ_3		COG3716	PTS system mannose-specific EIID component
OCMBFCID_03497	CDS	714	nagB_2	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase 1
OCMBFCID_03498	CDS	864	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
OCMBFCID_03499	CDS	2037	lpoA		COG3107	Penicillin-binding protein activator LpoA
OCMBFCID_03500	CDS	396				hypothetical protein
OCMBFCID_03501	CDS	591	diaA		COG0279	DnaA initiator-associating protein DiaA
OCMBFCID_03502	CDS	576	osmY_1		COG2823	Osmotically-inducible protein Y
OCMBFCID_03503	CDS	1041			COG0701	Putative two-component membrane permease complex subunit SMU_747c
OCMBFCID_03504	CDS	636				hypothetical protein
OCMBFCID_03505	CDS	519	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
OCMBFCID_03506	CDS	444				hypothetical protein
OCMBFCID_03507	CDS	303				hypothetical protein
OCMBFCID_03508	CDS	504				hypothetical protein
OCMBFCID_03509	CDS	525				hypothetical protein
OCMBFCID_03510	CDS	996	yhbU	3.4.-.-	COG0826	putative protease YhbU
OCMBFCID_03511	CDS	879				hypothetical protein
OCMBFCID_03512	CDS	1008	limB	1.14.13.107		Limonene 1,2-monooxygenase
OCMBFCID_03513	CDS	720				hypothetical protein
OCMBFCID_03514	CDS	531				hypothetical protein
OCMBFCID_03515	CDS	1245	mtr		COG0814	Tryptophan-specific transport protein
OCMBFCID_03516	CDS	1902	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
OCMBFCID_03517	CDS	885	nlpI		COG4785	Lipoprotein NlpI
OCMBFCID_03518	CDS	2136	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
OCMBFCID_03519	CDS	270	rpsO		COG0184	30S ribosomal protein S15
OCMBFCID_03520	CDS	945	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
OCMBFCID_03521	CDS	402	rbfA		COG0858	30S ribosome-binding factor
OCMBFCID_03522	CDS	2673	infB		COG0532	Translation initiation factor IF-2
OCMBFCID_03523	CDS	1488	nusA		COG0195	Transcription termination/antitermination protein NusA
OCMBFCID_03524	CDS	453	rimP		COG0779	Ribosome maturation factor RimP
OCMBFCID_03525	tRNA	77				tRNA-Met(cat)
OCMBFCID_03526	CDS	1344	argG	6.3.4.5	COG0137	Argininosuccinate synthase
OCMBFCID_03527	CDS	1518	yhbX	2.7.-.-	COG2194	Putative phosphoethanolamine transferase YhbX
OCMBFCID_03528	tRNA	87				tRNA-Leu(gag)
OCMBFCID_03529	CDS	333	secG		COG1314	Protein-export membrane protein SecG
OCMBFCID_03530	CDS	1338	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
OCMBFCID_03531	CDS	849	folP	2.5.1.15	COG0294	Dihydropteroate synthase
OCMBFCID_03532	CDS	1944	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
OCMBFCID_03533	CDS	630	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
OCMBFCID_03534	CDS	294	yhbY		COG1534	RNA-binding protein YhbY
OCMBFCID_03535	CDS	477	greA		COG0782	Transcription elongation factor GreA
OCMBFCID_03536	CDS	1434	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
OCMBFCID_03537	CDS	1173	obgE	3.6.5.-	COG0536	GTPase ObgE/CgtA
OCMBFCID_03538	CDS	966	yhbE		COG0697	putative inner membrane transporter YhbE
OCMBFCID_03539	CDS	258	rpmA		COG0211	50S ribosomal protein L27
OCMBFCID_03540	CDS	312	rplU		COG0261	50S ribosomal protein L21
OCMBFCID_03541	CDS	972	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
OCMBFCID_03542	CDS	279				hypothetical protein
OCMBFCID_03543	CDS	1260	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
OCMBFCID_03544	CDS	270	ibaG		COG5007	Acid stress protein IbaG
OCMBFCID_03545	CDS	294	mlaB		COG3113	putative phospholipid ABC transporter-binding protein MlaB
OCMBFCID_03546	CDS	636	mlaC		COG2854	putative phospholipid-binding protein MlaC
OCMBFCID_03547	CDS	552	mlaD		COG1463	putative phospholipid ABC transporter-binding protein MlaD
OCMBFCID_03548	CDS	783	mlaE		COG0767	putative phospholipid ABC transporter permease protein MlaE
OCMBFCID_03549	CDS	810	mlaF	3.6.3.-	COG1127	putative phospholipid import ATP-binding protein MlaF
OCMBFCID_03550	CDS	978	yrbG		COG0530	Inner membrane protein YrbG
OCMBFCID_03551	CDS	987	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
OCMBFCID_03552	CDS	567	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
OCMBFCID_03553	CDS	576	lptC		COG3117	Lipopolysaccharide export system protein LptC
OCMBFCID_03554	CDS	558	lptA		COG1934	Lipopolysaccharide export system protein LptA
OCMBFCID_03555	CDS	726	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
OCMBFCID_03556	CDS	1434	rpoN		COG1508	RNA polymerase sigma-54 factor
OCMBFCID_03557	CDS	288	hpf_2		COG1544	Ribosome hibernation promoting factor
OCMBFCID_03558	CDS	492	ptsN		COG1762	Nitrogen regulatory protein
OCMBFCID_03559	CDS	855	rapZ		COG1660	RNase adapter protein RapZ
OCMBFCID_03560	CDS	273	ptsO		COG1925	Phosphocarrier protein NPr
OCMBFCID_03561	CDS	633	yrbL			putative protein YrbL
OCMBFCID_03562	CDS	729	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
OCMBFCID_03563	CDS	654	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
OCMBFCID_03564	CDS	2337	arcB	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
OCMBFCID_03565	CDS	930	rimO_3	2.8.4.4		Ribosomal protein S12 methylthiotransferase RimO
OCMBFCID_03566	CDS	4554	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
OCMBFCID_03567	CDS	1419	gltD_3	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
OCMBFCID_03568	CDS	1128	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
OCMBFCID_03569	CDS	465	yhcH_1		COG2731	putative protein YhcH
OCMBFCID_03570	CDS	876	nanK_2	2.7.1.60	COG1940	N-acetylmannosamine kinase
OCMBFCID_03571	CDS	690	nanE	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
OCMBFCID_03572	CDS	1491	nanT_2			Sialic acid transporter NanT
OCMBFCID_03573	CDS	894	nanA_2	4.1.3.3	COG0329	N-acetylneuraminate lyase
OCMBFCID_03574	CDS	792	nanR_2		COG2186	HTH-type transcriptional repressor NanR
OCMBFCID_03575	CDS	1368	dcuD_2		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
OCMBFCID_03576	CDS	498	sspB		COG2969	Stringent starvation protein B
OCMBFCID_03577	CDS	639	sspA		COG0625	Stringent starvation protein A
OCMBFCID_03578	CDS	393	rpsI		COG0103	30S ribosomal protein S9
OCMBFCID_03579	CDS	429	rplM		COG0102	50S ribosomal protein L13
OCMBFCID_03580	CDS	1128	zapE		COG1485	Cell division protein ZapE
OCMBFCID_03581	CDS	399	yhcB		COG3105	Inner membrane protein YhcB
OCMBFCID_03582	CDS	1368	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
OCMBFCID_03583	CDS	1068	degS	3.4.21.107	COG0265	Serine endoprotease DegS
OCMBFCID_03584	CDS	939	mdh_2	1.1.1.37	COG0039	Malate dehydrogenase
OCMBFCID_03585	CDS	471	argR		COG1438	Arginine repressor
OCMBFCID_03586	CDS	264	bhsA_5			Multiple stress resistance protein BhsA
OCMBFCID_03587	CDS	273	yhcO		COG2732	putative protein YhcO
OCMBFCID_03588	CDS	1968	aaeB_2		COG1289	p-hydroxybenzoic acid efflux pump subunit AaeB
OCMBFCID_03589	CDS	933	aaeA_2		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
OCMBFCID_03590	CDS	204	aaeX			Protein AaeX
OCMBFCID_03591	CDS	930	dmlR_5			HTH-type transcriptional regulator DmlR
OCMBFCID_03592	CDS	1446	tldD	3.4.-.-	COG0312	Metalloprotease TldD
OCMBFCID_03593	CDS	3801				hypothetical protein
OCMBFCID_03594	CDS	1470	rng	3.1.26.-	COG1530	Ribonuclease G
OCMBFCID_03595	CDS	594	yhdE		COG0424	Maf-like protein YhdE
OCMBFCID_03596	CDS	489	mreD		COG2891	Rod shape-determining protein MreD
OCMBFCID_03597	CDS	1017	mreC		COG1792	Cell shape-determining protein MreC
OCMBFCID_03598	CDS	1044	mreB		COG1077	Rod shape-determining protein MreB
OCMBFCID_03599	CDS	1941	csrD			RNase E specificity factor CsrD
OCMBFCID_03600	CDS	975	acuI	1.3.1.84	COG0604	putative acrylyl-CoA reductase AcuI
OCMBFCID_03601	CDS	831				hypothetical protein
OCMBFCID_03602	CDS	471	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
OCMBFCID_03603	CDS	1350	accC	6.3.4.14	COG0439	Biotin carboxylase
OCMBFCID_03604	CDS	243	yhdT		COG3924	putative membrane protein YhdT
OCMBFCID_03605	CDS	1452	panF		COG4145	Sodium/pantothenate symporter
OCMBFCID_03606	CDS	882	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
OCMBFCID_03607	CDS	966	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
OCMBFCID_03608	CDS	297	fis		COG2901	DNA-binding protein Fis
OCMBFCID_03609	CDS	885	yhdJ_1	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
OCMBFCID_03610	CDS	180				hypothetical protein
OCMBFCID_03611	CDS	663	acrR_2		COG1309	HTH-type transcriptional regulator AcrR
OCMBFCID_03612	CDS	1158	acrE			Multidrug export protein AcrE
OCMBFCID_03613	CDS	3105	acrF		COG0841	Multidrug export protein AcrF
OCMBFCID_03614	CDS	291				hypothetical protein
OCMBFCID_03615	CDS	222				hypothetical protein
OCMBFCID_03616	CDS	1026	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
OCMBFCID_03617	CDS	1182	glnM_2		COG0765	putative glutamine ABC transporter permease protein GlnM
OCMBFCID_03618	CDS	1104	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
OCMBFCID_03619	CDS	759	glnQ_3			Glutamine transport ATP-binding protein GlnQ
OCMBFCID_03620	rRNA	111				5S ribosomal RNA
OCMBFCID_03621	tRNA	76				tRNA-Thr(ggt)
OCMBFCID_03622	rRNA	111				5S ribosomal RNA
OCMBFCID_03623	rRNA	2902				23S ribosomal RNA
OCMBFCID_03624	tRNA	76				tRNA-Ala(tgc)
OCMBFCID_03625	tRNA	77				tRNA-Ile(gat)
OCMBFCID_03626	rRNA	1538				16S ribosomal RNA
OCMBFCID_03627	CDS	555	yrdA_1		COG0663	Protein YrdA
OCMBFCID_03628	CDS	258				hypothetical protein
OCMBFCID_03629	CDS	819	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
OCMBFCID_03630	CDS	573	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
OCMBFCID_03631	CDS	543	topA_2	5.99.1.2	COG0550	DNA topoisomerase 1
OCMBFCID_03632	CDS	474	smg			Protein Smg
OCMBFCID_03633	CDS	1125	dprA		COG0758	DNA processing protein DprA
OCMBFCID_03634	CDS	510	def	3.5.1.88	COG0242	Peptide deformylase
OCMBFCID_03635	CDS	948	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
OCMBFCID_03636	CDS	1290	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
OCMBFCID_03637	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
OCMBFCID_03638	CDS	411	mscL		COG1970	Large-conductance mechanosensitive channel
OCMBFCID_03639	CDS	219	arfA		COG3036	Alternative ribosome-rescue factor A
OCMBFCID_03640	CDS	426	zntR		COG0789	HTH-type transcriptional regulator ZntR
OCMBFCID_03641	CDS	369				hypothetical protein
OCMBFCID_03642	CDS	384	rplQ		COG0203	50S ribosomal protein L17
OCMBFCID_03643	CDS	990	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
OCMBFCID_03644	CDS	621	rpsD		COG0522	30S ribosomal protein S4
OCMBFCID_03645	CDS	390	rpsK		COG0100	30S ribosomal protein S11
OCMBFCID_03646	CDS	357	rpsM		COG0099	30S ribosomal protein S13
OCMBFCID_03647	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
OCMBFCID_03648	CDS	1332	secY		COG0201	Protein translocase subunit SecY
OCMBFCID_03649	CDS	435	rplO		COG0200	50S ribosomal protein L15
OCMBFCID_03650	CDS	180	rpmD		COG1841	50S ribosomal protein L30
OCMBFCID_03651	CDS	504	rpsE		COG0098	30S ribosomal protein S5
OCMBFCID_03652	CDS	354	rplR		COG0256	50S ribosomal protein L18
OCMBFCID_03653	CDS	534	rplF		COG0097	50S ribosomal protein L6
OCMBFCID_03654	CDS	393	rpsH		COG0096	30S ribosomal protein S8
OCMBFCID_03655	CDS	306	rpsN		COG0199	30S ribosomal protein S14
OCMBFCID_03656	CDS	540	rplE		COG0094	50S ribosomal protein L5
OCMBFCID_03657	CDS	315	rplX		COG0198	50S ribosomal protein L24
OCMBFCID_03658	CDS	372	rplN		COG0093	50S ribosomal protein L14
OCMBFCID_03659	CDS	255	rpsQ		COG0186	30S ribosomal protein S17
OCMBFCID_03660	CDS	192	rpmC		COG0255	50S ribosomal protein L29
OCMBFCID_03661	CDS	411	rplP		COG0197	50S ribosomal protein L16
OCMBFCID_03662	CDS	702	rpsC		COG0092	30S ribosomal protein S3
OCMBFCID_03663	CDS	333	rplV		COG0091	50S ribosomal protein L22
OCMBFCID_03664	CDS	279	rpsS		COG0185	30S ribosomal protein S19
OCMBFCID_03665	CDS	822	rplB		COG0090	50S ribosomal protein L2
OCMBFCID_03666	CDS	303	rplW		COG0089	50S ribosomal protein L23
OCMBFCID_03667	CDS	606	rplD		COG0088	50S ribosomal protein L4
OCMBFCID_03668	CDS	630	rplC		COG0087	50S ribosomal protein L3
OCMBFCID_03669	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
OCMBFCID_03670	CDS	468	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
OCMBFCID_03671	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
OCMBFCID_03672	CDS	195	bfd		COG2906	Bacterioferritin-associated ferredoxin
OCMBFCID_03673	CDS	1185	tufA		COG0050	Elongation factor Tu 1
OCMBFCID_03674	CDS	2115	fusA		COG0480	Elongation factor G
OCMBFCID_03675	CDS	471	rpsG		COG0049	30S ribosomal protein S7
OCMBFCID_03676	CDS	375	rpsL		COG0048	30S ribosomal protein S12
OCMBFCID_03677	CDS	288	tusB		COG2168	Protein TusB
OCMBFCID_03678	CDS	360	tusC		COG2923	Protein TusC
OCMBFCID_03679	CDS	387	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
OCMBFCID_03680	CDS	723	dauR		COG2964	Transcriptional regulator DauR
OCMBFCID_03681	CDS	813	fkpA	5.2.1.8	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
OCMBFCID_03682	CDS	219	slyX		COG2900	Protein SlyX 
OCMBFCID_03683	CDS	591	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
OCMBFCID_03684	CDS	201				hypothetical protein
OCMBFCID_03685	CDS	1806	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
OCMBFCID_03686	CDS	552	ywrO	1.6.99.-	COG2249	General stress protein 14
OCMBFCID_03687	CDS	1914	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
OCMBFCID_03688	CDS	1023				hypothetical protein
OCMBFCID_03689	CDS	219				hypothetical protein
OCMBFCID_03690	CDS	870	cfxP	2.7.1.19	COG3954	Phosphoribulokinase, plasmid
