# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	2799529	2799948	+	DBOHML_02824	188.0	1.1e-60	0.993	0.914	0.688	UniRef:UniRef50_A0A746A985
contig_1	cds	2800039	2801514	-	DBOHML_02825	523.0	2.5e-181	0.998	0.930	0.539	UniRef:UniRef50_A0A9N8D198
contig_1	cds	2801511	2802104	-	DBOHML_02826	326.0	8.5e-113	1.061	0.886	0.804	UniRef:UniRef50_A0A066Q3I0
contig_1	cds	2802226	2802564	-	DBOHML_02827	167.0	7.7e-53	1.214	1.0	0.647	UniRef:UniRef50_A0A0H3MIW1
contig_1	cds	2802557	2802838	-	DBOHML_02828	118.0	3.6e-34	1.054	0.883	0.561	UniRef:UniRef50_E3HTU1
contig_1	cds	2802831	2803115	-	DBOHML_02829	180.0	5.8e-59	0.979	0.902	0.946	UniRef:UniRef50_A0A076LNU1
contig_1	cds	2803115	2803843	-	DBOHML_02830	305.0	1.1e-103	1.099	1.043	0.669	UniRef:UniRef50_A0A7L7E6A7
contig_1	cds	2803840	2804355	-	DBOHML_02831	276.0	1.4e-94	1.0	1.006	0.760	UniRef:UniRef50_A0A9N8D5S2
contig_1	cds	2804357	2804917	-	DBOHML_02832	211.0	1.1e-68	0.995	1.051	0.632	UniRef:UniRef50_A0A2T2Y778
contig_1	cds	2804914	2805435	-	DBOHML_02833	215.0	1.2e-70	1.0	1.088	0.711	UniRef:UniRef50_A0A0H2Z1I1
contig_1	cds	2805497	2805841	-	DBOHML_02834	136.0	5.7e-41	0.982	0.918	0.625	UniRef:UniRef50_A0A4V3BT32
contig_1	cds	2805959	2806744	-	DBOHML_02835	344.0	1.6e-118	0.977	0.948	0.647	UniRef:UniRef50_A0AAD1X0W5
contig_1	cds	2806741	2807538	-	DBOHML_02836	456.0	6.6e-162	1.181	1.0	0.812	UniRef:UniRef50_F4T1X0
contig_1	cds	2807554	2807754	-	DBOHML_02837	72.8	3.7e-17	0.864	0.803	0.561	UniRef:UniRef50_A0A2P5GKL1
contig_1	cds	2807905	2808135	-	DBOHML_02838	101.0	3.7e-28	0.987	0.815	0.600	UniRef:UniRef50_A0A090UX97
contig_1	cds	2808290	2808874	+	DBOHML_02839	369.0	1.3e-130	0.985	0.950	0.979	UniRef:UniRef50_F4T1X3
contig_1	cds	2809028	2809180	+	DBOHML_02840	93.6	8.3e-26	0.960	0.800	0.792	UniRef:UniRef50_A0A090UZ63
contig_1	cds	2809183	2809482	+	DBOHML_02841	189.0	1.7e-62	1.0	0.952	1.0	UniRef:UniRef50_A0A6S5KBF7
contig_1	cds	2809479	2810300	+	DBOHML_02842	363.0	7.2e-125	1.242	1.0	0.546	UniRef:UniRef50_A0A0T9LSB4
contig_1	cds	2810297	2811178	+	DBOHML_02843	-	-	-	-	-	-
contig_1	cds	2811228	2811476	+	DBOHML_02844	82.0	3.0e-20	0.963	0.823	0.557	UniRef:UniRef50_A0A7U0N3E2
contig_1	cds	2811634	2811885	+	DBOHML_02845	-	-	-	-	-	-
contig_1	cds	2811878	2812528	+	DBOHML_02846	277.0	2.2e-93	0.926	0.870	0.665	UniRef:UniRef50_A0A5W7W256
contig_1	cds	2812525	2812719	+	DBOHML_02847	85.9	1.9e-22	0.969	0.954	0.710	UniRef:UniRef50_A0A2U3EYA4
contig_1	cds	2812723	2813973	-	DBOHML_02848	624.0	4.8e-224	0.993	0.967	0.722	UniRef:UniRef50_V5U0G6
contig_1	cds	2814166	2815743	-	DBOHML_02849	712.0	8.8e-255	1.032	0.951	0.646	UniRef:UniRef50_P60500
contig_1	cds	2815812	2817278	-	DBOHML_02850	875.0	0.0	0.986	0.824	0.960	UniRef:UniRef50_P0ADG7
contig_1	cds	2817440	2818816	+	DBOHML_02851	530.0	2.6e-185	0.980	0.939	0.648	UniRef:UniRef50_Q7N3K2
contig_1	cds	2818876	2824161	-	DBOHML_02852	2068.0	0.0	1.006	0.919	0.612	UniRef:UniRef50_A0A6L9AB82
contig_1	cds	2824204	2826918	-	DBOHML_02853	-	-	-	-	-	-
contig_1	cds	2827039	2828016	-	DBOHML_02854	625.0	1.6e-227	1.037	1.0	0.947	UniRef:UniRef50_B7LKD0
contig_1	cds	2828071	2830248	-	DBOHML_02855	-	-	-	-	-	NCBIFam:NF033423.1
contig_1	cds	2830458	2830673	-	DBOHML_02856	95.1	7.3e-26	0.986	0.933	0.586	UniRef:UniRef50_A0A5Y2S5Z0
contig_1	cds	2830736	2832208	-	DBOHML_02857	808.0	2.6e-293	1.112	0.998	0.783	UniRef:UniRef50_P0A6P5
contig_1	cds	2832326	2833504	-	DBOHML_02858	685.0	2.0e-248	1.102	1.0	0.907	UniRef:UniRef50_P77774
contig_1	cds	2833515	2834135	-	DBOHML_02859	389.0	5.0e-140	1.0	1.0	1.0	BlastRules:WP_000409205
contig_1	cds	2834153	2835427	-	DBOHML_02860	616.0	3.6e-220	0.953	0.876	0.745	UniRef:UniRef50_A0KJ45
contig_1	ncRNA	2835447	2835538	-	DBOHML_02861	116.7	2.7e-22	-	-	-	RFAM:RF00371
contig_1	cds	2835538	2836656	-	DBOHML_02862	532.0	2.7e-190	0.825	1.027	0.915	UniRef:UniRef50_A0A944STP8
contig_1	cds	2836683	2837696	-	DBOHML_02863	435.0	4.6e-152	1.027	1.021	0.780	UniRef:UniRef50_A0AAE4DN64
contig_1	cds	2837981	2839135	-	DBOHML_02864	653.0	6.1e-236	0.987	0.879	0.858	UniRef:UniRef50_P36979
contig_1	cds	2839285	2839716	-	DBOHML_02865	240.0	8.7e-81	0.986	0.839	0.823	UniRef:UniRef50_Q729L7
contig_1	cds	2839865	2842177	-	DBOHML_02866	1178.0	0.0	0.897	0.881	0.834	UniRef:UniRef50_A0A379TXW1
contig_1	cds	2842178	2847139	-	DBOHML_02867	3237.0	0.0	1.0	1.0	0.987	BlastRules:WP_000736312
contig_1	cds	2847346	2848191	+	DBOHML_02868	575.0	1.6e-208	1.0	0.841	0.996	UniRef:UniRef50_P31142
contig_1	ncRNA	2848648	2848952	+	DBOHML_02869	313.7	8.4e-43	-	-	-	RFAM:RF00126
contig_1	cds	2848951	2849727	-	DBOHML_02870	287.0	1.0e-95	0.977	0.857	0.587	UniRef:UniRef50_A0A6P1PZI3
contig_1	cds	2849869	2851152	-	DBOHML_02871	789.0	4.6e-288	1.0	0.895	0.913	UniRef:UniRef50_P37095
contig_1	ncRNA	2851223	2851295	+	DBOHML_02872	41.0	2.9e-05	-	-	-	RFAM:RF02902
contig_1	cds	2851397	2851597	-	DBOHML_02873	142.0	1.1e-44	1.0	0.846	1.0	UniRef:UniRef50_Q8FF46
contig_1	cds	2851609	2851944	-	DBOHML_02874	160.0	2.4e-50	0.991	0.840	0.655	UniRef:UniRef50_P44428
contig_1	cds	2851946	2853796	-	DBOHML_02875	1138.0	0.0	0.989	0.839	0.995	UniRef:UniRef50_P0A6Z1
contig_1	cds	2853813	2854328	-	DBOHML_02876	186.0	7.2e-59	1.035	0.994	0.588	UniRef:UniRef50_Q7N227
contig_1	cds	2854424	2854747	-	DBOHML_02877	155.0	1.7e-48	0.981	0.833	0.667	UniRef:UniRef50_B7J5X1
contig_1	cds	2854764	2855150	-	DBOHML_02878	178.0	3.5e-57	0.977	0.947	0.672	UniRef:UniRef50_A0A4P5SR60
contig_1	cds	2855178	2856392	-	DBOHML_02879	798.0	1.5e-295	1.0	1.0	1.0	BlastRules:WP_001295373
contig_1	ncRNA-region	2856394	2856503	-	-	132.3	8.1e-26	-	-	-	RFAM:RF01517
contig_1	cds	2856504	2856992	-	DBOHML_02880	208.0	1.5e-67	0.981	0.846	0.692	UniRef:UniRef50_A0A4R5HGD4
contig_1	cds	2857262	2858002	-	DBOHML_02881	259.0	1.7e-84	1.012	0.806	0.554	UniRef:UniRef50_A0A0H2ZF87
contig_1	cds	2858121	2858924	+	DBOHML_02882	471.0	9.9e-168	1.0	0.840	0.876	UniRef:UniRef50_P0ADG4
contig_1	cds	2859069	2859923	+	DBOHML_02883	559.0	6.0e-202	0.965	0.825	0.996	UniRef:UniRef50_P77538
contig_1	cds	2860114	2861394	+	DBOHML_02884	480.0	5.1e-167	0.988	0.984	0.575	UniRef:UniRef50_A0A4P8YNF5
contig_1	cds	2861386	2862525	-	DBOHML_02885	602.0	3.2e-217	0.831	0.952	0.990	UniRef:UniRef50_A0A656BEX6
contig_1	cds	2862685	2863575	-	DBOHML_02886	574.0	6.6e-208	1.0	0.905	0.993	UniRef:UniRef50_Q47141
contig_1	cds	2863711	2865072	+	DBOHML_02887	764.0	4.9e-278	0.974	0.926	0.789	UniRef:UniRef50_P0ABR5
contig_1	cds	2865069	2865587	+	DBOHML_02888	244.0	8.6e-82	1.012	0.916	0.678	UniRef:UniRef50_Q47140
contig_1	cds	2865587	2865907	+	DBOHML_02889	224.0	1.1e-75	0.991	0.854	1.0	UniRef:UniRef50_P0ABW0
contig_1	cds	2865904	2866716	+	DBOHML_02890	526.0	3.6e-192	1.0	1.0	0.993	BlastRules:WP_001281379
contig_1	cds	2866726	2867928	+	DBOHML_02891	763.0	2.9e-279	1.025	1.0	0.944	UniRef:UniRef50_P77650
contig_1	cds	2868025	2868447	+	DBOHML_02892	218.0	2.9e-72	1.0	0.933	0.771	UniRef:UniRef50_A0A377AIG2
contig_1	cds	2868494	2869366	-	DBOHML_02893	483.0	4.5e-172	0.993	0.938	0.729	UniRef:UniRef50_P76584
contig_1	cds	2869378	2870439	-	DBOHML_02894	621.0	4.5e-225	1.0	0.997	0.844	UniRef:UniRef50_A0A2N0N3X8
contig_1	cds	2870505	2871503	-	DBOHML_02895	308.0	5.0e-102	0.901	0.845	0.582	UniRef:UniRef50_P77315
contig_1	cds	2871528	2873039	-	DBOHML_02896	949.0	0.0	0.998	0.962	0.988	UniRef:UniRef50_P77509
contig_1	cds	2873062	2874045	-	DBOHML_02897	530.0	1.1e-189	0.954	0.954	0.888	UniRef:UniRef50_A0A3N1JAI0
contig_1	cds	2874142	2877423	-	DBOHML_02898	1806.0	0.0	0.823	1.0	0.972	UniRef:UniRef50_A0A376NUS1
contig_1	cds	2877541	2878734	+	DBOHML_02899	449.0	5.4e-155	0.995	0.914	0.567	UniRef:UniRef50_P76586
contig_1	cds	2878932	2880185	-	DBOHML_02900	833.0	1.1e-308	1.0	1.0	0.998	BlastRules:WP_000349814
contig_1	cds	2880514	2881704	+	DBOHML_02901	709.0	1.5e-257	1.0	0.906	0.864	UniRef:UniRef50_P24232
contig_1	cds	2881749	2882087	-	DBOHML_02902	150.0	4.4e-46	1.027	0.816	0.652	UniRef:UniRef50_A0A2D4VJR3
contig_1	cds	2882148	2883482	-	DBOHML_02903	856.0	4.6e-317	1.0	1.0	0.998	BlastRules:WP_001295369
contig_1	cds	2883472	2884185	-	DBOHML_02904	440.0	2.5e-156	1.0	0.812	0.932	UniRef:UniRef50_P0AD44
contig_1	cds	2884350	2885732	-	DBOHML_02905	837.0	8.3e-309	0.954	0.924	0.993	BlastRules:WP_001301750
contig_1	ncRNA	2885834	2886018	-	DBOHML_02906	56.5	9.3e-08	-	-	-	RFAM:RF00083
contig_1	ncRNA	2885872	2886019	-	DBOHML_02907	147.1	7.6e-27	-	-	-	RFAM:RF00128
contig_1	cds	2886353	2890240	-	DBOHML_02908	1968.0	0.0	1.005	0.959	0.752	UniRef:UniRef50_Q9KTN2
contig_1	cds	2890498	2892054	+	DBOHML_02909	769.0	1.2e-277	0.952	0.890	0.763	UniRef:UniRef50_P0AGC5
contig_1	cds	2892051	2892554	-	DBOHML_02910	203.0	1.9e-65	0.958	0.842	0.638	UniRef:UniRef50_A0A143WTN5
contig_1	cds	2892612	2893247	-	DBOHML_02911	405.0	2.4e-143	1.251	1.0	0.788	UniRef:UniRef50_P0AD42
contig_1	cds	2893456	2894304	+	DBOHML_02912	258.0	3.9e-84	1.0	0.996	0.511	UniRef:UniRef50_A0A376DKG3
contig_1	cds	2894360	2894620	+	DBOHML_02913	190.0	2.2e-65	1.0	1.0	0.988	BlastRules:WP_001196283
contig_1	ncRNA	2895218	2895294	+	DBOHML_02914	106.7	3.5e-19	-	-	-	RFAM:RF02495
contig_1	cds	2895315	2895695	-	DBOHML_02915	228.0	1.6e-76	1.0	0.857	0.913	UniRef:UniRef50_P24224
contig_1	cds	2895695	2896426	-	DBOHML_02916	318.0	5.3e-108	0.975	0.814	0.688	UniRef:UniRef50_Q8ZCP4
contig_1	cds	2896438	2897166	-	DBOHML_02917	415.0	1.4e-146	1.116	0.975	0.796	UniRef:UniRef50_P0A7H3
contig_1	cds	2897178	2898083	-	DBOHML_02918	398.0	8.4e-138	0.993	0.838	0.656	UniRef:UniRef50_Q8ZD71
contig_1	cds	2898080	2898760	-	DBOHML_02919	432.0	4.6e-154	1.0	0.890	0.978	UniRef:UniRef50_P0A7Y0
contig_1	ncRNA-region	2898706	2898920	-	-	258.5	8.2e-40	-	-	-	RFAM:RF00552
contig_1	cds	2899033	2900007	-	DBOHML_02920	612.0	7.8e-222	1.080	1.0	0.869	UniRef:UniRef50_P00803
contig_1	cds	2900023	2901822	-	DBOHML_02921	857.0	4.3e-310	0.992	0.992	0.710	UniRef:UniRef50_A0A2D9XTD1
contig_1	ncRNA	2901704	2902535	+	DBOHML_02922	511.0	1.0e-45	-	-	-	RFAM:RF02746
contig_1	cds	2902020	2902499	-	DBOHML_02923	228.0	1.1e-75	1.025	0.994	0.718	UniRef:UniRef50_A9MGW7
contig_1	cds	2902496	2903452	-	DBOHML_02924	400.0	1.1e-138	1.066	0.997	0.602	UniRef:UniRef50_D0ZSY7
contig_1	cds	2903452	2904102	-	DBOHML_02925	342.0	6.5e-119	1.0	0.889	0.870	UniRef:UniRef50_P0AFX7
contig_1	cds	2904135	2904710	-	DBOHML_02926	369.0	1.3e-132	1.0	1.0	0.995	BlastRules:WP_000003307
contig_1	cds	2905118	2906740	+	DBOHML_02927	960.0	0.0	0.993	0.887	0.866	UniRef:UniRef50_P10902
contig_1	cds	2906725	2907462	-	DBOHML_02928	421.0	1.1e-151	1.0	1.0	0.853	BlastRules:WP_000083343
contig_1	cds	2907594	2908928	+	DBOHML_02929	804.0	2.4e-293	0.989	0.862	1.0	UniRef:UniRef50_P21507
contig_1	ncRNA	2909002	2909044	-	DBOHML_02930	48.2	2.4e-06	-	-	-	RFAM:RF02751
contig_1	cds	2909464	2909637	+	DBOHML_02931	-	-	-	-	-	-
contig_1	cds	2909862	2910464	+	DBOHML_02932	246.0	5.0e-81	0.990	0.818	0.566	UniRef:UniRef50_A0A4P7WX64
contig_1	cds	2910573	2911454	-	DBOHML_02933	549.0	3.5e-198	0.980	0.926	0.969	UniRef:UniRef50_P33634
contig_1	cds	2911557	2912144	+	DBOHML_02934	321.0	2.2e-111	1.082	1.0	0.777	UniRef:UniRef50_Q8ZMX5
contig_1	cds	2912198	2912581	-	DBOHML_02935	218.0	1.8e-72	0.969	0.809	0.886	UniRef:UniRef50_Q6D209
contig_1	cds	2912886	2913575	+	DBOHML_02936	314.0	1.6e-107	0.952	0.886	0.674	UniRef:UniRef50_A1SUE5
contig_1	cds	2913623	2914660	-	DBOHML_02937	684.0	3.5e-249	0.997	0.825	1.0	UniRef:UniRef50_P0AGJ5
contig_1	cds	2914867	2915286	+	DBOHML_02938	285.0	8.5e-99	1.0	0.813	0.957	UniRef:UniRef50_A0A377A270
contig_1	cds	2915355	2916053	+	DBOHML_02939	458.0	1.3e-166	1.0	1.0	0.996	BlastRules:WP_001300438
contig_1	cds	2916085	2918745	+	DBOHML_02940	1612.0	0.0	1.0	1.0	0.922	BlastRules:WP_000082639
contig_1	cds	2918859	2920214	+	DBOHML_02941	802.0	7.0e-293	0.993	0.928	0.873	UniRef:UniRef50_P23830
contig_1	cds	2920311	2920583	+	DBOHML_02942	-	-	-	-	-	-
contig_1	cds	2920580	2921878	-	DBOHML_02943	833.0	1.8e-308	1.0	1.0	0.995	BlastRules:WP_000841103
contig_1	rRNA	2922243	2922358	-	DBOHML_02944	93.0	2.2e-15	-	-	-	RFAM:RF00001
contig_1	rRNA	2922452	2925355	-	DBOHML_02945	2872.1	5.9e-06	-	-	-	RFAM:RF02541
contig_1	ncRNA	2925363	2925462	-	DBOHML_02946	105.3	8.6e-18	-	-	-	RFAM:RF01830
contig_1	tRNA	2925540	2925615	-	DBOHML_02947	66.6	-	-	-	-	-
contig_1	rRNA	2925701	2927242	-	DBOHML_02948	1575.1	1.0e-47	-	-	-	RFAM:RF00177
contig_1	cds	2927683	2930256	-	DBOHML_02949	1195.0	0.0	0.985	0.976	0.727	UniRef:UniRef50_A0A1G6W1U3
contig_1	ncRNA	2930237	2930375	-	DBOHML_02950	125.4	7.9e-23	-	-	-	RFAM:RF02768
contig_1	cds	2930386	2931117	-	DBOHML_02951	275.0	1.2e-91	0.984	0.895	0.590	UniRef:UniRef50_A0A2K4XBB1
contig_1	cds	2931114	2932094	-	DBOHML_02952	646.0	1.6e-235	1.0	0.934	0.994	UniRef:UniRef50_P33643
contig_1	cds	2932229	2932966	+	DBOHML_02953	287.0	3.0e-96	0.984	0.886	0.614	UniRef:UniRef50_P0AC02
contig_1	cds	2933237	2933578	+	DBOHML_02954	199.0	1.9e-65	0.991	0.812	0.911	UniRef:UniRef50_P0AD49
contig_1	ncRNA-region	2933681	2933806	+	-	132.3	1.6e-21	-	-	-	RFAM:RF01859
contig_1	sorf	2933682	2933729	+	DBOHML_02955	38.5	4.1e-10	1.0	1.0	1.0	UniRef:UniRef50_C3SYU2
contig_1	cds	2933828	2934988	+	DBOHML_02956	678.0	9.0e-246	0.997	0.889	0.896	UniRef:UniRef50_P0A9J8
contig_1	cds	2935031	2936152	-	DBOHML_02957	648.0	9.2e-235	0.928	0.880	0.954	UniRef:UniRef50_Q7CPZ8
contig_1	cds	2936163	2937233	-	DBOHML_02958	699.0	5.1e-258	1.0	1.0	0.994	BlastRules:WP_001168032
contig_1	cds	2937445	2937807	+	DBOHML_02959	245.0	9.1e-84	0.992	0.862	0.983	UniRef:UniRef50_Q32D00
contig_1	cds	2937954	2938472	+	DBOHML_02960	289.0	5.6e-100	0.849	0.942	0.993	UniRef:UniRef50_A0A377C6I6
contig_1	cds	2938462	2939688	+	DBOHML_02961	756.0	4.6e-276	1.076	1.0	0.907	UniRef:UniRef50_P46139
contig_1	cds	2939704	2940186	+	DBOHML_02962	316.0	3.1e-110	0.994	0.850	0.987	UniRef:UniRef50_P07021
contig_1	cds	2940262	2940609	-	DBOHML_02963	199.0	2.6e-65	1.261	1.0	0.759	UniRef:UniRef50_Q9CLE0
contig_1	cds	2940651	2941418	-	DBOHML_02964	328.0	6.0e-112	0.945	0.809	0.639	UniRef:UniRef50_P43912
contig_1	cds	2941449	2941997	-	DBOHML_02965	330.0	1.8e-115	1.0	0.968	0.841	UniRef:UniRef50_Q5E7F1
contig_1	cds	2942016	2942264	-	DBOHML_02966	108.0	9.0e-31	1.207	0.934	0.626	UniRef:UniRef50_E0WU64
contig_1	cds	2942513	2943874	-	DBOHML_02967	550.0	1.0e-193	1.013	0.998	0.632	UniRef:UniRef50_F7XXX9
contig_1	cds	2943966	2944832	+	DBOHML_02968	394.0	3.6e-137	0.906	0.834	0.755	UniRef:UniRef50_P64432
contig_1	cds	2944898	2946139	+	DBOHML_02969	707.0	1.8e-256	1.075	0.967	0.856	UniRef:UniRef50_P37908
contig_1	cds	2946194	2946787	-	DBOHML_02970	308.0	3.0e-106	1.005	0.961	0.838	UniRef:UniRef50_A0A807LAV3
contig_1	cds	2946910	2947788	+	DBOHML_02971	560.0	4.7e-202	1.0	0.846	0.959	UniRef:UniRef50_P65774
contig_1	cds	2947874	2949535	+	DBOHML_02972	786.0	3.4e-283	1.0	0.939	0.738	UniRef:UniRef50_P05824
contig_1	cds	2949684	2950025	+	DBOHML_02973	148.0	1.6e-45	0.973	0.815	0.655	UniRef:UniRef50_D1P3C6
contig_1	cds	2950087	2950377	-	DBOHML_02974	111.0	1.5e-31	0.958	0.836	0.576	UniRef:UniRef50_A0A448Q3Q1
contig_1	cds	2950367	2950843	-	DBOHML_02975	307.0	2.8e-109	1.0	1.0	1.0	BlastRules:WP_000600189
contig_1	cds	2950975	2951457	+	DBOHML_02976	187.0	3.3e-59	0.963	0.815	0.584	UniRef:UniRef50_Q5ZRP1
contig_1	cds	2952201	2953448	+	DBOHML_02978	488.0	1.3e-170	0.988	0.995	0.610	UniRef:UniRef50_Q6W348
contig_1	cds	2953450	2954094	+	DBOHML_02979	406.0	1.0e-143	0.995	0.801	0.948	UniRef:UniRef50_D4BHN9
contig_1	cds	2954444	2955616	-	DBOHML_02980	643.0	6.2e-232	0.987	0.921	0.800	UniRef:UniRef50_A0A148HKJ2
contig_1	cds	2956068	2956607	+	DBOHML_02981	204.0	1.2e-65	1.0	0.978	0.581	UniRef:UniRef50_UPI0007A6317C
contig_1	cds	2956816	2957208	+	DBOHML_02982	-	-	-	-	-	-
contig_1	cds	2957543	2957758	+	DBOHML_02983	72.4	7.1e-17	0.944	0.893	0.507	UniRef:UniRef50_A0A4S3D4N0
contig_1	cds	2957794	2959863	+	DBOHML_02984	1048.0	0.0	1.001	0.983	0.732	UniRef:UniRef50_D4BHN5
contig_1	cds	2960536	2961522	+	DBOHML_02985	644.0	3.0e-234	1.0	0.889	1.0	UniRef:UniRef50_A0A2S7XHE1
contig_1	cds	2961515	2962738	+	DBOHML_02986	806.0	6.2e-295	0.993	0.828	0.998	UniRef:UniRef50_A0A447X2D8
contig_1	cds	2962973	2964175	+	DBOHML_02987	777.0	3.7e-285	0.993	0.983	1.0	UniRef:UniRef50_A0AAW6VTJ7
contig_1	cds	2964214	2965497	+	DBOHML_02988	852.0	7.8e-313	1.0	0.871	0.993	UniRef:UniRef50_UPI001FCEB156
contig_1	cds	2965652	2966128	-	DBOHML_02989	173.0	3.0e-54	0.949	0.909	0.633	UniRef:UniRef50_A0A7H5A932
contig_1	cds	2966223	2966432	-	DBOHML_02990	-	-	-	-	-	-
contig_1	cds	2966492	2967013	+	DBOHML_02991	310.0	1.6e-107	0.983	0.895	0.965	UniRef:UniRef50_A0A0X8S1D4
contig_1	cds	2967076	2967384	+	DBOHML_02992	-	-	-	-	-	-
contig_1	cds	2967381	2968361	+	DBOHML_02993	362.0	1.5e-123	1.0	0.997	0.564	UniRef:UniRef50_A0A9P0VK01
contig_1	cds	2968372	2969385	+	DBOHML_02994	578.0	4.5e-208	0.899	0.846	0.924	UniRef:UniRef50_A0A447UXC1
contig_1	cds	2969730	2970881	+	DBOHML_02995	728.0	1.1e-265	0.950	0.847	0.986	UniRef:UniRef50_A0A0D5M1T3
contig_1	cds	2970953	2971588	-	DBOHML_02996	234.0	1.7e-76	0.991	0.921	0.569	UniRef:UniRef50_A0A6G9IBW6
contig_1	cds	2971612	2972178	-	DBOHML_02997	324.0	9.7e-113	0.963	0.862	0.967	UniRef:UniRef50_J6HFI7
contig_1	cds	2972175	2973017	-	DBOHML_02998	558.0	2.2e-202	1.004	1.0	0.947	UniRef:UniRef50_A0A564HW74
contig_1	cds	2973014	2974540	-	DBOHML_02999	833.0	1.1e-303	1.002	0.986	0.839	UniRef:UniRef50_A0A0Q3C1J5
contig_1	cds	2974763	2976442	+	DBOHML_03000	-	-	-	-	-	-
contig_1	cds	2976794	2977330	-	DBOHML_03001	192.0	6.8e-61	1.022	0.867	0.555	UniRef:UniRef50_Q0KAM8
contig_1	cds	2977555	2978577	+	DBOHML_03002	378.0	2.1e-128	0.994	0.812	0.565	UniRef:UniRef50_Q87W12
contig_1	cds	2978908	2980005	-	DBOHML_03003	378.0	2.0e-128	1.005	0.948	0.540	UniRef:UniRef50_W0SE33
contig_1	cds	2980359	2980961	-	DBOHML_03004	330.0	1.1e-114	0.945	0.829	0.878	UniRef:UniRef50_A0A2W1KL08
contig_1	cds	2981322	2981897	+	DBOHML_03005	-	-	-	-	-	-
contig_1	cds	2983373	2987947	-	DBOHML_03006	1905.0	0.0	1.037	1.0	0.863	UniRef:UniRef50_P52143
contig_1	cds	2988881	2990335	-	DBOHML_03007	745.0	1.5e-269	0.959	0.934	0.821	UniRef:UniRef50_P76612
contig_1	cds	2990728	2991708	+	DBOHML_03008	645.0	1.5e-237	1.0	1.0	0.994	IS:IS5
contig_1	cds	2992049	2993026	+	DBOHML_03009	439.0	5.9e-154	0.972	0.963	0.674	UniRef:UniRef50_A0A4D6X3P5
contig_1	cds	2993046	2994314	+	DBOHML_03010	705.0	2.4e-255	0.929	0.867	0.883	UniRef:UniRef50_P37339
contig_1	cds	2994337	2995785	+	DBOHML_03011	776.0	1.4e-282	0.880	0.968	0.929	UniRef:UniRef50_A0A2X1KUK3
contig_1	cds	2995799	2997079	+	DBOHML_03012	604.0	4.2e-217	0.810	0.997	0.881	UniRef:UniRef50_A0A377C5I6
contig_1	cds	2997390	2998790	+	DBOHML_03013	575.0	4.8e-202	0.972	0.860	0.673	UniRef:UniRef50_A0AA37RPK3
contig_1	cds	2998811	2999473	+	DBOHML_03014	374.0	2.2e-131	0.986	0.943	0.862	UniRef:UniRef50_A0A8B6IVD5
contig_1	cds	2999474	2999923	-	DBOHML_03015	288.0	2.9e-102	1.0	1.0	0.993	BlastRules:WP_000522415
contig_1	cds	3000007	3000165	-	DBOHML_03016	-	-	-	-	-	-
contig_1	cds	3000348	3000647	+	DBOHML_03017	119.0	1.1e-34	0.949	0.847	0.702	UniRef:UniRef50_A0A2X2GFC0
contig_1	cds	3000657	3001181	+	DBOHML_03018	340.0	7.1e-122	1.0	1.0	0.989	BlastRules:WP_001229442
contig_1	cds	3001228	3001632	-	DBOHML_03019	169.0	3.4e-53	0.993	0.831	0.662	UniRef:UniRef50_P18818
contig_1	cds	3002300	3002749	+	DBOHML_03020	261.0	1.4e-91	1.0	1.0	0.866	BlastRules:WP_000492669
contig_1	cds	3002786	3003130	-	DBOHML_03021	218.0	4.8e-73	1.211	1.0	0.819	UniRef:UniRef50_P0AD53
contig_1	cds	3003282	3003611	+	DBOHML_03022	174.0	3.2e-56	0.853	1.0	0.989	UniRef:UniRef50_A0A379T9Q4
contig_1	cds	3003668	3005002	-	DBOHML_03023	698.0	1.7e-252	1.0	0.996	0.770	UniRef:UniRef50_A0A6C6Z604
contig_1	cds	3005090	3005521	+	DBOHML_03024	169.0	3.7e-53	0.972	0.986	0.597	UniRef:UniRef50_A0A1D9LHG9
contig_1	cds	3005730	3005975	+	DBOHML_03025	132.0	1.7e-40	1.0	0.942	0.790	UniRef:UniRef50_I2B677
contig_1	cds	3005972	3006373	+	DBOHML_03026	167.0	1.4e-52	0.962	0.848	0.586	UniRef:UniRef50_A0A133ZD35
contig_1	cds	3006355	3008499	+	DBOHML_03027	984.0	0.0	1.207	0.980	0.595	UniRef:UniRef50_P9WH75
contig_1	cds	3008509	3009129	+	DBOHML_03028	-	-	-	-	-	-
contig_1	cds	3009160	3009468	+	DBOHML_03029	-	-	-	-	-	-
contig_1	cds	3009825	3011027	+	DBOHML_03030	769.0	6.3e-281	1.0	0.857	0.998	UniRef:UniRef50_P14175
contig_1	cds	3011020	3012084	+	DBOHML_03031	400.0	1.6e-137	0.884	0.828	0.668	UniRef:UniRef50_A0A3N2R1M8
contig_1	cds	3012141	3013133	+	DBOHML_03032	570.0	1.2e-204	0.973	0.847	0.841	UniRef:UniRef50_Q8ZML1
contig_1	cds	3013586	3014770	+	DBOHML_03033	687.0	1.7e-248	0.970	0.825	0.997	UniRef:UniRef50_P76628
contig_1	cds	3014894	3015631	+	DBOHML_03034	465.0	4.5e-169	1.0	1.0	0.992	BlastRules:WP_000445651
